request_id,ts,model,stream,retrieved_count,retrieved_ids,retrieved_kinds,hit,finish_reason,prompt_tokens,completion_tokens,latency_ms,error
req-4a6,2026-08-03T12:33:24.232Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,10469,
req-4a7,2026-08-03T12:33:34.740Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,6008,
req-4a8,2026-08-03T12:33:40.787Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,6096,
req-4a9,2026-08-03T12:33:46.914Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5931,
req-4aa,2026-08-03T12:33:52.882Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,6303,
req-4ab,2026-08-03T12:33:59.232Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,1684,
req-4ac,2026-08-03T12:34:00.947Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,1755,
req-4ad,2026-08-03T12:34:02.736Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,1984,
req-4ae,2026-08-03T12:34:04.767Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2094,
req-4af,2026-08-03T12:34:06.899Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-e12935dd57c3cd65"",""ev-adf8d57a357bd95c""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,11302,
req-4ag,2026-08-03T12:34:18.241Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-e12935dd57c3cd65"",""ev-adf8d57a357bd95c""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,1582,
req-4ah,2026-08-03T12:34:19.869Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-e12935dd57c3cd65"",""ev-adf8d57a357bd95c""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2888,
req-4ai,2026-08-03T12:34:22.806Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-e12935dd57c3cd65"",""ev-adf8d57a357bd95c""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2358,
req-4aj,2026-08-03T12:34:25.204Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-e12935dd57c3cd65"",""ev-adf8d57a357bd95c""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2689,
req-4ak,2026-08-03T12:34:27.927Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2617,
req-4al,2026-08-03T12:34:30.587Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2729,
req-4am,2026-08-03T12:34:33.363Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3245,
req-4an,2026-08-03T12:34:36.640Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2816,
req-4ao,2026-08-03T12:34:39.502Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2937,
req-4ap,2026-08-03T12:34:42.486Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3023,
req-4aq,2026-08-03T12:34:45.541Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3300,
req-4ar,2026-08-03T12:34:48.878Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3078,
req-4as,2026-08-03T12:34:51.983Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3034,
req-4at,2026-08-03T12:34:55.065Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3151,
req-4au,2026-08-03T12:34:58.255Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3334,
req-4av,2026-08-03T12:35:01.637Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3364,
req-4aw,2026-08-03T12:35:05.046Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3417,
req-4ax,2026-08-03T12:35:08.500Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3226,
req-4ay,2026-08-03T12:35:11.758Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3553,
req-4az,2026-08-03T12:35:15.344Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3553,
req-4b0,2026-08-03T12:35:18.934Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3452,
req-4b1,2026-08-03T12:35:22.427Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3754,
req-4b2,2026-08-03T12:35:26.233Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3870,
req-4b3,2026-08-03T12:35:30.132Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3518,
req-4b4,2026-08-03T12:35:33.686Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3862,
req-4b5,2026-08-03T12:35:37.588Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3544,
req-4b6,2026-08-03T12:35:41.175Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3848,
req-4b7,2026-08-03T12:35:45.067Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4073,
req-4b8,2026-08-03T12:35:49.174Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3953,
req-4b9,2026-08-03T12:35:53.170Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3949,
req-4ba,2026-08-03T12:35:57.154Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4359,
req-4bb,2026-08-03T12:36:01.547Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4186,
req-4bc,2026-08-03T12:36:05.777Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4044,
req-4bd,2026-08-03T12:36:09.851Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4041,
req-4be,2026-08-03T12:36:13.935Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4373,
req-4bf,2026-08-03T12:36:18.332Z,deepseek-v4-flash,1,8,"[""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-bbadfa00dfca090f"",""ev-adf8d57a357bd95c"",""ev-e12935dd57c3cd65""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4240,
req-4bg,2026-08-03T12:36:23.274Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""ev-157a481c66267629"",""exp-ff7d844c0bdca28e"",""exp-34e3b89e65b15b74""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow""]",1,stop,0,0,2967,
req-4bh,2026-08-03T12:36:26.282Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""ev-157a481c66267629"",""exp-ff7d844c0bdca28e"",""exp-34e3b89e65b15b74""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow""]",1,stop,0,0,2056,
req-4bi,2026-08-03T12:36:28.378Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629"",""exp-34e3b89e65b15b74""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow""]",1,stop,0,0,2196,
